,Unnamed: 0,reviews,polarity,tags
151,151,covid form broken called customer service twice different times hung due busy pick phone 1 hour flight delay first queue hand hand luggage due enough room untrue storage compartments empty entered plane explained really afford wait luggage 3 hours drive left arrive airport short totally customer friendly try avoid flying next time ba,0.012499999999999999,Positive
152,152,feels like ba putting economy back premium economy pleasant friendly helpful cabin crew however two hours food served already delayed 7 40pm flight single drink offered plastic cups meal service food offered wine crew could come back later wanted something else including water drank wine anyway leap offer given long took food never experienced airlines premium economy products flew westjet year took drink orders boarded brought meal glassware brilliant air new zealand glass use name throughout water eventually came round eaten say crew pleasant friendly seemed equipped staffed following poor procedures food forgettable flight entertainment great screens large unfortunately every seatbelt light announcement screens brightness levels reset retina searing default fun night flight turbulence loos gatwick 777 halfway economy pandemonium back upside layout pe next exit deplaned quickly check queue cancun took forever see hear gate announcements everyone crowded gate grateful priority boarding situation bags arrived ok gatwick delay continue avoid ba unless using avios business class alternative ba problems seem easy fix cabin crew clearly eager help equipped given service procedures match airlines price point,0.15602052268718936,Positive
153,153,phoenix london heathrow hamburg despite 4 hour layover heathrow bags make onto connecting flight hamburg one baggage tracing desk number provided dead end ability leave message connect employee group passengers missing checked baggage waited airport tried every outlet possible check desk baggage tracing desks calling emails two hours avail solution us fill sheet paper contact info baggage description four days later information luggage way contact customer service absolutely miserable customer support flights alright bad customer service never fly ba,-0.3571428571428571,Negative
154,154,worst airline experience ever flew 7 people business class check disaster claimed exchanged tickets 1 5 hours ticket counter given boarding passes group 1 delay caused us board much later connecting flight cancelled leading day long layover 4 children including infant ultimate connecting flight also 2 hours late lost luggage 4 days later still luggage calling helpline lost luggage results 30 minute 1 hour hold disconnected without speaking anyone airline complete disaster please fly,-0.056249999999999994,Negative
155,155,crew ba656 6 june absolutely made flight smooth journey possibly nicest crew ever rebooking september impressed,0.4,Positive
156,156,travelled 11th april baby economy class flight ba 2260 ba 2508 pleasure meeting sarah air stewardess absolutely amazing received great service along staff importantly went beyond hard enough travelling infant assistance throughout flight really appreciated repeatedly asked needed anything arham lap time held whilst cup tea front aircraft chat service amazing something never forget thank support throughout flight worked aviation job remarkable appreciated hope see,0.3620370370370371,Positive
157,157,outstanding inflight service crew friendly professional helpful best british even though departure delayed due chaos among ground staff vancouver matter crew made flight outstanding,0.33571428571428574,Positive
158,158,recent trip boston departing lhr t5 ground staff absolutely fantastic made extra effort make sure prepared covid entry requirements us really friendly personable short queues bag drop security would say took us 20 minutes kerbside lounge fantastic considering going uk moment boarding quick efficient completed within 30 minutes seated last row economy really appreciated low density 3 3 3 layout economy compared 10 abreast seating colleague strategically booked aisle seat either side centre lucky enough one sat us really helped considering foot space older seats taken ife box really helped would significantly less comfortable sat next cabin crew excellent well trained personable visible throughout flight pro actively offered drinks outside meal service meal service efficient cabin crew pro actively removing trays people finished early something rarely see economy food co exceptional think eaten much trans atlantic flight economy interesting compare return flight catered station overall great flight helped additional space nonetheless good performance ba totally exceeded expectations based reviews elsewhere would definitely consider flying,0.22247474747474746,Positive
159,159,son travelled alone first time pursue studies concerned issues might especially reading reviews airlines flight experience good delays reached toronto time thankful british airways provide hassle free flight son especially troubles airlines gone due pandemic unfortunately people good experiences post reviews skewing reviews negatively flight expensive though booked late dumped air canada swiss air cancelled flight last moment,0.025,Positive
160,160,seasoned traveller loyal ba customer appalled company recent drop standards booked fly zhr lhr miles ticket february 2022 arrived check several hours scheduled departure informed would pay baggage even though ticket clearly included free checked baggage held check hour whilst check agent went consult manager confirmed would pay check baggage option pay charge however result delay check arrived gate find flight closed last flight day forced find expensive overnight hotel accommodation tried contact ba customer services incident numerous occasion however bothered respond 3rd attempt cc ceo complaint got one line response saying free baggage included ticket point got solicitor write letter finally agreed refund baggage charge however refusing compensate missed flight considerable expenses loss incurred result mistake,0.04122807017543859,Positive
161,161,boarding time unfortunately ort worst boarding gate obviously beyond ba control crew good lacked personal touch old style ying yang business class total lack storage space 777 showing age however told aircraft taken service following week upgraded new club suites cabin crew good food ok wines little disappointing overall decent flight,0.0010353535353535281,Positive
162,162,flight delays happen way ba handles incidents way beyond flight delayed overnight connecting flight missed overall delay resulted 48 hours rechecking bags took 4 hours standing line rebooking earlier connection denied online counter certainly never fly ba recommend airline,-0.13333333333333333,Negative
163,163,check easy bgi due us checking flightradar24 finding flight delayed nearly 2 hours notification airlines passengers arrived earlier easy boarding sequence numbers seat joke 8 hour flight leg room isle seat 4 seat front frame blocks stretching legs passenger front reclines even worse food mediocre poor choice drink choices run stewardess arrived seat choice coca cola water red wine connecting flight lhr man cancelled contact airline found trying book seat return legs alternative flight provided privately book taxi lhr manchester 4 persons worked cheaper train outbound flight also farce mention terminal change lhr 5 3 quick turnaround changing terminals chaotic stressful older relatives travelling us overall shocking british airways guarantee never use,-0.08489583333333334,Negative
164,164,british airways travel confidence probably unsuitable tag line ashamed back october booked holiday punta cana ba cancelled early 2022 late last year also booked heathrow malaga family wedding may guess weeks ago also got cancelled chance rebook ba many cancellations planned willing take risk making destination important event applied received refund also asked executive club account closed shall longer wasting time booking shambles airline suggestion want travel confidence choose another airline airline,0.09444444444444446,Positive
165,165,business class seating shown 2x2 configuration website economy style unsold middle seat much comfortable economy meal service started three options 2 options row 5 8 business class row 6 seated one us 2 options grilled tofu available rest business class,0.26666666666666666,Positive
166,166,arrived 3 half hours flight queues ba terrible airport security lines managed well gate closing arrived jogging gate asthma far worst travelling experience ever experienced airlines put warning arrive least 4 hours enjoyable experience amsterdam worst airport experienced,-0.14074074074074072,Negative
167,167,ba says tickets flexible cancellation free within 24 hrs reality absolutely miserable alternative 8 hours booking need change flight assume get refund like site says apparently lie actually give voucher request voucher sign away agree voucher despite knowing much money refund might get week panicked try calling course calling nothing hotline says busy happens give submit request online despite guarantee amount timing luckily shows quickly rebook need change booking go request voucher time voucher code work website enter needing rebook useless voucher finally call executive class phone line member eventually pick agree help thing back end tell send information booking department contact 72 hours,-0.007575757575757569,Negative
168,168,battling long overdue refund ba regarding flight originally booked 2019 flight cancelled voucher issued another flight booked using voucher cancelled trying use voucher new flight ba kept advising voucher used asked check status flight never left agent advised access information two years managed speak someone recognised either voucher refund due made note record decided pursue refund felt would less problematic ba acknowledged owe refund one phone call said 18 working days chased long overdue told 21 working days refund never came try regularly get customer service automated system advise agents available also sent two follow messages via case reference link sent requesting update response honestly feel let ba felt trustworthy reliable airline suspect ruined many trusted relationships customers,0.14724517906336088,Positive
169,169,tried check required certificate insurance covid travel tried 2 hours get issued bank travel insurance department could issue certificate closed 18 30 long time got cover letter bank sent told missed check 2 minutes would let board missed flight contacted ba tried rebook another departure flight told missed departing flight return flight automatically cancelled ba policy worked new price book flights price 3500 originally paid 1500 flights search google found flights 1100 flying air mauritius returning ba flight originally supposed return unfortunately ba made miss 2 days holiday searched hour could find anywhere ba site needed insurance document checked mauritius airways flight ask insurance document lovely flight issues every time fly ba bad experience promise never fly,0.043636363636363654,Positive
170,170,another dreadful mediocre experience ba malaga time boarding bus remote stand aircon flight wi fi erratic guests order food drinks card payment system work gave ordering finally malaga held allowed leave plane bags come first case caused plane go unbalanced really one excuse another ba days,-0.17142857142857146,Negative
171,171,basel johannesburg via london cancelled connection flight confusing ui still shows cancelled booking bookings never sent confirmation email new flights cant check could check online via app customer service non existent busy line 45min still one help check,-0.02121212121212121,Negative
172,172,low standards club europe cabin divider aircraft privacy separate cabin would expected aircraft properly cleaned athens full rubbish bag left seat pocket flight information flight maps long disappeared european routes shame staff attentive though tried best,0.17777777777777778,Positive
173,173,flight affected recent problems ba quite impressed british airways premium economy product new boeing 787 overall premium economy turned premium clearly step economy towards business class also premium economy product came across much better boeing 787 old b747 even b777 seat comfortable nice leg room food service entertainment options good clearly worth extra money premium economy,0.29510489510489507,Positive
174,174,british airways continues decline customer service used love airline three poor experiences back back regarding customer service phone flight changes vouchers recent experience cost 3000 originally booked due bad rep advice multiple calls company even part executive club silver continue left hold ages last week spent 6 hours phone seeking support rate lost trust,-0.0346153846153846,Negative
175,175,flight lax lhr paid pick seat flight back lax saw 116 come account next day adding booking day flight website tells longer booked seat seat paid sold someone else spent hour trying find way contact customer service first told dm airline twitter find extremely inappropriate still reached anyway unable find another way contact twitter told looking agent help never ended responding left message unread 6 hours waiting twitter dm back ended able find chat line website talking agent chat line informed sold seat another customer would book new seat however unable tell seat many people row frustrating conversation able book original seat soon tried pull booking british airways app unable find would enter booking reference site would say success booking would show refreshed page continued try add booking app would thing every time say success never add booking able find chat line dm company twitter support issues extremely frustrated,0.028925619834710748,Positive
176,176,amazing flight comfortable premium economy seats upgraded leg rest new aircraft staff friendly professional food great beyond expectation,0.40189393939393936,Positive
177,177,booked flight london paid months advance upgrade seat isle side exit row front cabin legroom upon check expensive upgrade given away someone else left choose miserable middle seat near toilet spent entire afternoon calling customer service call went automated system simply hangs decides busy placed indefinite hold replete elevator music insincere guarantee call mattered greeted someone heavy accent low quality hard hear line 32 deaf sometimes would purposely hang said anything times would purposely hang stated plight managed persist hours end would hang purposely needing put hold speak supervisor end ba managed swindle hundreds dollars booked another airline principle,-0.14807692307692308,Negative
178,178,way home 3 week holiday uk 4 flights british airways 2 internal flights london edinburgh great due friendly staff complications however 2 long haul flights nightmare initial flight cape town heathrow full flight staff seemed overwhelmed ran certain food drinks economy right back got leftovers entertainment system also working board return flight heathrow cape town check process horrific booked expedia somehow return flight checked bag allowance realise checked ended pay additional 85 bag told try manage booking app possible also spent 20 minutes hold trying get ba customer service number luck asked speak someone person terminal 5 told customer service desk main ba terminal overall took us 2 hours get checked speaking 6 different staff members none could help also discrepancy baggage allowance friend traveling allowed 26kg paying add bag told overweight allowed 23kg bag 24kg compared flown airlines never fly ba level service shocking compared would expect,-0.025438596491228066,Negative
179,179,would like thank great service handicap family afraid trip flying alone layover london hours change terminals everything thanks great service trip amazing took great care made sure well throughout whole flight,0.4125000000000001,Positive
180,180,connected madrid iberia wrote scathing review awful long haul business class service british airways short haul business class totally different class cabin 10 rows seats bc record staff met us door cheerful way sign highly professional way would continue look us throughout flight messaging cabin crew flight crew excellent food first class nothing much staff oh two members company offer different levels sift hard service thought must ingrained ethics company british airways keep good work would better proper business class seats like european competitors overall made feel proud brit,0.10041666666666668,Positive
181,181,flew dubrovnik heathrow 24th april 2022 check fast cleared security 15 minute made way lounge basic essentials clean spacious boarding time came priority boarding first board welcomed cabin crew given wipes seated left less tme safety brief taxiing take airborne soon time drinks meal services choice 3 main meal options good served friendly crew captain kept us informed progress journey arrived heathrow slightly early overall pleasant trip flying british airways,0.19464285714285715,Positive
182,182,always chosen make big deal poor service delays dirty aircraft packed lounges cabin crew etc experienced years lost patience airline paid almost 1k extra change return flight family get flight specific time ba cancelled placed us another flight almost 10 hours later option get available flights business class lounge lhr packed hardly space move aircraft filthy food wrapping papers seat floor seats uncomfortable food business class passengers included bread rolls passed basket poor level hygiene overcrowding delays cancellations makes worst airline endure,-0.21474358974358973,Negative
183,183,business lounge closed pisa airport probably beyond control british airways closed since january least british airways could done would issued customers paid service vouchers used airport complained ba compensation said would credit account 10000 avios points felt adequate compensation point felt ba handled situation prompt professional manner however seven weeks ago avios points added account called call centre multiple times one point put hold hour put right department phone answered told wrong department phone number read number calling scenario replayed probably twenty times clear ba intention resolving making customer go round circles give airline absolutely appalling way treats customers,-0.07363945578231292,Negative
184,184,good friday flight delayed 5hours std 12 50 atd 18 00 durban south africa johannesburg announcements made approached time frame given simply know aircraft towed hanger johannesburg crew arrived late aircraft filthy shall never fly comair includes kulula ba absolutely shocking service,-0.3,Negative
185,185,trip 4 flights included 4 flights delayed worst 2h15min also one flight cancelled rebooked 4h earlier flight loosing 4h short vacation explanation compensation given cancelled flights delays expected lot better earlier used ba good results really bad experience avoid using ba travels,-0.075,Negative
186,186,first time new club world suite excellent lots space privacy good seat doubt bettered good staff ever quibble food served ba needs roll quickly,0.5199494949494949,Positive
187,187,incredible rude check staff british airways counter nice 16th april 2022 zero empathy towards struggling customer second situation happened arrived nice terminal 1 ba0262 13 april luggage make flight put details delivery luggage arrived nice airport day received email avia partner lost found british airways partner 13 14pm informing us luggage arrived nice multiple emails back forth emphasis strongly expressing clothes shoes wear 3 short days monaco vital received luggage asap lady replied important come pick airport send driver pick despite fact proper delivery address supplied beginning appalling experience,0.2107843137254902,Positive
188,188,booked business class flight qantas melbourne glasgow via london qantas fly heathrow british airways partner airline automatically booked ba heathrow glasgow booked flight october however 2 days due leave received email british airways advising flight heathrow glasgow cancelled help us email said however booked us another flight leaving london city airport 26 miles heathrow airport flight going edinburgh glasgow sure supposed get glasgow additionally economy business class even though booked business class originally booked one connecting flight british airways know travelled 22 hours australia mention email compensation change class additional travel costs getting another airport nothing possibly accepting flight given obviously never going work us contact details british airways also sent email good friday even eventually find contact number office closed never experienced terrible customer service airline ever flow guarantee never fly british airways,0.021875,Positive
189,189,service good cabin crew kind boarding quick aircraft size seat comfortable economy a380 walls still expanding outwards first floor lot space food good airplane food bad thing ife screen quite outdated good quality however large selection movies tv shows,0.27976190476190477,Positive
190,190,al chaos departures immigration malaga airport boarding quick polite welcome cabin crew beverage cart take prompt followed lunch choice 3 entrees food best described wholesome meeting quality levels air france swiss lufthansa short haul business class meals menu still missing like many aspects experience ba cut lot covid reintroduced mind european trips 2022 ba charging 3 times fare levels 2019 overall value money poor wifi work start finish flight crew said worked way captain contacted london get fixed return ba becoming shambolic blaming far much covid time took responsibility failings,0.22179487179487187,Positive
191,191,shout help desk heathrow arrived late make flight lady 32 years exp great tough crowd deal kind helpful getting us place stay food eat flight home next day,0.1422222222222222,Positive
192,192,constantly amazed british airways continue get things wrong pretty much though covered bases last 15 years living uk watched decline great sadness flight paris exception flight late overcrowded managed disinterested staff sat tarmac full boarded one hour waited catering loaded front back left gobsmacked barely offer food service anyway small packet crisps even smaller bottle water 45 minute flight wondered thought good operational planning delay whole plane load passengers 6 people business class could speedily eat poor quality meal flight paris transpired 90 minutes late missed meeting flying paris attend never,0.044444444444444446,Positive
193,193,short haul flights best crew final leg giving excellent service hope chose flights carefully booked flights club world suits ying yang arrangement still offer last minute aircraft changed put ying yang really pensioned ages ago business class offer 4 across layout still squeezes 8 across take one long haul leisure trip year business class always lose points game take exception paid full non refundable basis allowed reserve seats points gained trip alone would allowed us bronze status given status trip useless us status would allowed us book seats 7 days prior departure still available rather 24 hours available long haul return flight unable book window seat boarding doors closed window seat still vacant asked could move told fa would check nothing happened take passenger moved economy seat judging interaction would bet someone staff travel think disgraceful full fare paying passenger treated like take 1930 hrs offered drinks service supper told could order drink would delivered tray meal done meal would cold time ate summary would ever fly ba half chance going another airline,0.09682539682539684,Positive
194,194,comfortable new suite flight great service good food crew wonderful new seat great except shoulder strap uncomfortable entertainment great wifi annoying cutting needing constant reconnecting generally positive experience,0.23846153846153845,Positive
195,195,british airways terrible airline dealt caused family extreme stress disappointment tried week speak someone make changes online hang every time call driven despair treatment customers check online application sucks much better trying code app probably work better every time try check taken page says verify documents yet app website say verified ready go upgrade pay upgrade says guaranteed go check go airport online work give different seat paid lower class offer nothing return hope never misfortune getting stuck flying british airways ever,-0.08249999999999999,Negative
196,196,british airways terrible airline ever dealt caused family extreme stress disappointment tried week speak someone make changes online hang every time call driven despair treatment customers choice cancel chance life time trip booked 2 18 year old boys flying another airline would alone japan ba cancelled trip rebook online trip booked avios companion vouchers,-0.325,Negative
197,197,ba getting real bashing forum thought buck trend report virtually flawless experience short hop edi lcy ba8703 monday easy check decent lounge experience except amiable staff still forced serve behind barriers clean plane left time ridiculous amount legroom 2d bulkhead seat lots space 1a c reasonable cooked breakfast served attentive capable csm arrived 15 mins earlier scheduled like overall experience vast majority ba experiences last 25 years anyway thought would nice read positive review,0.1452950558213716,Positive
198,198,w club suites amazing let bed little firm pillow comfortable pillow ever used food ok better ba past understand put everything single tray ok cabin crew brilliant surprised dinner crew come round beverages even bottled water ba really great hard product would suspect soft product improve covid restrictions become less issue well done ba,0.18954613095238096,Positive
199,199,small plane busy route service good food ran lot options left good cabin crew ba actually really friendly,0.2708333333333333,Positive
200,200,ba continue charge premium disgusting service provided people customer service tired dirty cramped aircraft 11 flights year one managed depart arrive destinations time including 3 business class tickets cancelled alternative economy offered still refunds 3 months flight late missed connection ba cancelled rest ticket leaving stranded us,-0.575,Negative
201,201,flew back ba0254 bridgetown heathrow old club class huge disappointment going new club class suites end awful yin yang seating come soon enough even tried pay ba extortionate pre booking rate seats none left choose even weeks ahead wife stuck middle 2 seats 4 13e f good job overnighter managed sleep bit climb neighbours often march film selection good particularly friendly fa insisted face masks must worn even though ba policy changed regarding flying back non mask wearing destination ie london sort ba took 20 minutes late big tailwind made time relatively smooth flight dinner bad breakfast fairly dire wife smoked salmon bagel dreadful usual ba good really good bad awful recommend hesitatingly come ba great pay lot premium seats,0.006454545454545468,Positive
202,202,worst budget airline ever used far worse ryanair refuse fly even though basically free ba charge 10x much budgets worst service spent hour checking outdated computers crashed left us sat plane 2 hours connect internet left 50 luggage behind would refund everyone flights waited another 10 mins luggage trolleys arrive took three days return cost us 100s return sat nearly two hours sign luggage know company incompetent pursuing compensation free flights amex using worth going,-0.08437499999999999,Negative
203,203,first actual flights fine staff 3 flights zrh lhr gva lhr lhr zrh first 2 economy absolutely fine chatty friendly credit company infrastructure however appalling zrh lhr impossible check online 2 staff check everyone 2 flights resulting mislabelled luggage hour delay sort gva lhr 2 5hrs late one lhr tow aircraft gate lhr zrh 50mins late due slow gate staff even check online queue airport get actual boarding pass examples reason sort stressed ground staff impossible recommend airline onboard 10 10 getting onboard 1 10,-0.07142857142857142,Negative
204,204,flown economy ba years shock hard uncomfortable seats small aged tv screens limited inflight entertainment food service appalling 13hr plus flight socks eye shades ear plug amenity pack antibacterial wipes offered wi fi advertised available flight paid premium money budget airline akin easy jet ryanair jetstar last time travelling ba 18 years flying ba really need buck service become flagship service used,-0.05297619047619051,Negative
205,205,flew barbados 16 march ba 255 new club class suite huge improvement old yin yang club class unfortunately endured way back comfortable big tv screen high quality picture good headphones plenty nooks crannies storing small items private nice friendly fa called name pretty good drinks service good dinner served let poor best choice movies flight entertainment system thank goodness latest james bond movie showing took landed time smooth flight one letdown usual extortionate fee charged pre booking seat come ba stop nickel diming spoils could really good business class product already pay quite bit privilege recommend usual caveats,0.23788537549407116,Positive
206,206,poor flight cape town london chaos cape town airport passenger handling incredibly long queues get security passport control taking nearly two hours total arrived lounge somewhat frazzled happy find quiet area decent wine appropriate food choices break boarding flight boarding went well seated offered small half full glass champagne captain made announcement say aboard ahead schedule flight time would shorter scheduled unfortunately would mean arrival would early land due 6 00 lifting overnight jet ban heathrow would wait ground perhaps half hour big deal captain announced due issues heathrow could get compile necessary paperwork would delayed indefinite period delay uncertain duration one might hoped offering champagne beverage particularly business class forthcoming event take permitted quite soon crew distributed menus pa say changes main courses drinks order taken pre dinner drinks main course dinner choice wine dinner drinks nuts served circa 45 minutes take case small measure white wine bottom pleasant decent sized tumbler husband another half glass champagne dinner arrived single tray small measure red wine tumbler food looked bland unappetising tasted cheese two small pieces sitting greasy pool vinegary chutney top wine offered ask second glass provided individualised basis coffee served since hit mild turbulence flight 11 hours duration snacks beverages offered prior breakfast provided separately passenger showed signs awake breakfast slightly edible dinner coffee tea offered individual mug orange juice available request cabin crew largely absent cabin except meal services must said extremely pleasant suitably responsive requests individual items come british airways need better meet customer expectations compete airlines similar routes cost business class ticket passengers enjoying additional space seat comfort flatbed benefit economy ticket 25 price paid premium cabin time flying business class real treat longer case,0.08188244047619048,Positive
207,207,main complaint limited food served bland barely edible far worst ever experienced compared airlines used past staff friendly enough rarely seen meals snacks offered flight different every airline used past 14 hours flying breakfast offered tiny cold stale ham cheese roll small plain yoghurt couple oreos ever decide fly suggest bring food certainly return flight never use british airways,-0.0362012987012987,Negative
208,208,complete utter chaos heathrow yet surely ceo sean doyle must take responsibility step aside consistent continuous problems cause flights cancelled delayed queue first wing check 10am today 1 hour subsequent flight malaga 1 5 hrs late leaving gate updated delays 3 times strangely one person apologised said sorry ba seems think normal practice nowadays emerald oneworld wish alternative ba become intolerable flying 55 years since bea boac days,0.04,Positive
209,209,feb 25 2022 show airport 3 hours early flight dublin waited line 3 hours check luggage learn flight delayed another 3 hours connecting flight london trying go customs let us boarding plane going happening 30 minutes told us wait customer service line well hour found could gone customs connecting flight london dublin delayed hour however time told information doors close next available flight dublin 2 27 late evening said forced stay night london talking british airways manager informed us ba would reimburse us hotel flight get dublin regardless airline clothes due losing bags excursions transportation due issue spend multiple days shopping clothes lost days booked explore country buy extra suitcase new clothes received went 4 days lost bags finally got home submitted claims like told within days declined asked contact talk somebody declined tried reach via social media get passive aggressive messages refuse pay back new flight get dublin transportation airport london hotel london clothes buy lost bags 4 days extra luggage fee extra clothes buy customer support impossible get direct response,-0.03213716108452951,Negative
210,210,british airways process upgrading 777 fleet new club suite ba59 16 yrs old packed like sardines club world product lounge cpt also bursting seams food orders behind many passengers left time food arrived boarding surprised find menu amenity kit bottle water already placed storage drawer suspect another cynical time saving initiative part ba frustratingly menu turned incorrect replacement dishes probably worst ever encountered business class airline drinks run cancelled without warning spurious basis passenger nut allergy hard avoid suspicions cabin crew economical truth apart rather turbulent ride flight otherwise uneventful arrival slightly ahead schedule baggage handling however atrociously slow,-0.14442640692640696,Negative
211,211,flew funchal madeira yesterday madeira covid restrictions entry yet ba asked us upload nhs vaccination passes could check online received ok hour later husband check online arrive heathrow 2 hours departure stood long queue check 3 desks open queue approx 100 travellers several people went breaks disappeared one desk open queue barely moving went complain various ba staff said manager told people coming one blonde lady walked around ages shepherding travellers queue sitting desk another man later likewise making us wonder simply worked desks beginning stood queue good hour almost running security queue thankfully moved quickly hurriedly bought sandwich walked departure gate stood bus plane whole experience extremely stressful took best part 2 hours time sit plane completely unnecessary able check online would happened husband vaccination pass fine required madeira think systems failure received email yesterday morning saying pass order even though previously told could check online also unnecessary ba staffed desks properly queue would moved staff member told us ba laid lots staff lock begging return treated badly want flight fine time given bag crisps bottle water fine nothing praise worthy,0.10030864197530866,Positive
212,212,absolutely bad experience british airways two bookings past two years cancelled first one understand covid 19 unexpected today got another surprise flight antalya may 2022 cancelled explanation given definitely book ever,-0.09999999999999998,Negative
213,213,flew ba lhr aus 787 9 outbound leg back a350 1000 return leg seats comfortable staff service inbound leg disappointing safety briefing missed lhr aus route lhr aus boarding time flight flew time landed time aus lhr boarding one hour late left hour late landed one hour late food quality legs fit human consumption wife ordered veg meal served cold legs flight entertainment outbound leg bad 2 3 screens working return leg worked fine due a350 1000 brand new good quality sleep legs good check lhr flawless without incident check aus rotten queued number 4 line waited 1 hour staff check us clear staff quality austin poor passengers appear passenger locator form ready verifly app ready vaccine detail ready looked business premium economy class legs paying business class premium economy appear worth baggage received fine aus lhr latter took ages return option another airline would fly ba,0.10171911421911425,Positive
214,214,food awful night early morning flight started offer terrible chicken wrap thing terrible went traditional breakfast disgusting sausage inedible hash brown rubbish ba,-0.6428571428571429,Negative
215,215,really believe audacity call first class check staff singapore abrupt unhelpful official ba lounge singapore closed using cheap generic alternative anyone pay twenty pounds go suffice say pleasant onboard like middle bad comedy sketch believe two stewardess ever first class training ask slippers first drink took nearly hour arrive despite 8 passengers serve two poor woman sat next ordered wine came filled brim mean first class student house party neither knowledge wines menu food awful steak dry cooked tough whichever catering manger signed canapé soggy mushroom top chunk polenta sacked immediately say cheese port nice however worst thing constant galley noise cart stowage immediately front seat 1k night appeared incapable shutting without slamming also seemed stored personal belongings bin immediately seat well say seat well designed personally happy club would never first,0.01908436213991771,Positive
216,216,london dubai family 6 kids 10 6 years old savvy travelers many holidays excited ba first time disappointment became desperation eaten anything since dublin morning 7am time eat lhr thought get something usually around 1 hour flight 3 5 hours take served food food fine nothing special issues beverage attention kids expect many airlines even kids book would good movies outdated already watched overall medium experience,0.16240079365079366,Positive
217,217,one would think number crises ba incurs would emergency planning fine art last flew ba may 2017 yes weekend last one crisis swore never ended purchasing ticket aug 2018 bologna ba cancelled flight covid hit ended voucher fast forward feb 26th 2022 received message 5 30am 30mins lhr flight cancelled arrived airport everyone else wandering seeking answers staff either told go online bit difficult ba systems ring ba ha ha go home helpful live two hours lhr miracle app sprung life managed get one last 10 seats evening flight sat arrivals coffee shop soon ran seats 12 00 midday us trying get airside use lounges one allowed departures two hours prior flight supposedly crowds pointed ba provided refreshments told put claim eventually got departures made security ba customer services note oxymoron consistent queue 20 people ba still cancelling rearranging flights passengers airside boarded flight 45mins late sat tarmac pilot told us delay trying reconcile luggage took given one small bottle water cereal bar five hour flight purport top class airline fact ryanair finesse staff fine miserable treated badly like remind best difficult situation well passengers aircraft cramped worn reluctant use egyptair flew home new aircraft good entertainment system provided hot meal snack price ba ticket earth ba justify prices management sacked ultimately blame ruination airline,0.03600288600288601,Positive
218,218,never use ba long haul flight experience flight lhr mle bad apart screaming child return good experience provided drink boarded forgotten happened times flight think crew premium economy young experienced leaving experienced ones business first actually think ba care business first customers cabins getting larger classes ran food choice 8 rows back cabin large cabin ran wine straight food service food 7hrs apart couple biscuits one go get kitchen fed 1 5hrs landed 11 5hr flight soggy roll containing 2 slices cucumber 2 slices tomato ba care anymore little people,0.16977040816326536,Positive
219,219,british airways getting worse worse flight 8 mins late luggage taking hours arrive communication whatsoever anyone reached phone answer delays emails app crashing times change aircraft without notice even pay seat staff say nothing,-0.275,Negative
220,220,paid 3 business class seats london new york got downgraded airport check overbooked business class even provide compensation refund told call customer service submit form unbelievable unacceptable never,-0.05681818181818182,Negative
221,221,absolutely shambolic customer service lounges heathrow outdated service terrible waited hour chosen food drink order brought ended getting told board product average,-0.3375,Negative
222,222,flight back athens different airline delayed causing us miss first flight home understand required help due delayed flight different airline worse went ahead canceled tickets connecting flight would able make based another flight found causing us buy much expensive tickets home resulted us overnight layover buy hotel room top ridiculously expensive last minute tickets absolute worst customer service ever dealt never flying,-0.08269230769230769,Negative
223,223,flight took two hours late described shambles airport airbridge aircraft acceptable aircraft better outbound flight screen small serving 2 3rd cabin first choice vegetarian dish chicken dish economy cabin airline must know vegetarians order meal include choice also offer roll ham cheese breakfast 12 hour flight cost saving hot breakfast offered 90 minutes connecting flight due late arrival made staff aware whilst let others passengers flight first staff assist getting us flight struggle get connecting flight arriving glasgow got txt say bags make flight first time using ba premium likely last,0.012500000000000002,Positive
224,224,mistake booking made ba got email say contact us discuss took 30 contact attempts spanning 7 hours still resolved absolutely shambolic customer support ever experienced still waiting call back promised 2 weeks ago,0.3333333333333333,Positive
225,225,economy cabin surprisingly underpopulated flight 30 passengers business class three quarters full boarding therefore mercifully quick take schedule sadly ba59 makes use old club world product seems like step back time experiencing new club suite ba42 43 good points old club world drawer capable taking laptop comfortable seat flat embarrassment tiny poorly responsive screen almost beyond belief service perfunctory meal service conformed current overly cautious post covid requirements everything served time mean meal done relatively speedily lacklustre experience contrast ba competitors smacks continued cost cutting queues three toilets business class unacceptable times limited attention paid keeping clean arrival schedule covid paperwork processing meant hour able collect baggage,0.09416357452071737,Positive
226,226,british airways continues go downhill flew business class experience like economy 20 years ago except glass champagne packed full 3x3 seats issue day even seat pitch width economy gone little pretend tables middle seat give illusion style food dreadful flight service unsophisticated ba used acceptable european business class european airlines offer much better flight experience business class comparison ba taking premium frequent flyers granted treating us like mugs miss politeness old ba business class around 5 years ago used look forward small gestures like hanging coat giving hot towel nice food served galley rather manky trolley covid reason years cost cutting result dreadful,-0.07583333333333334,Negative
227,227,outstanding warm smiling welcome board flight excellent flight crew friendly attentive professional detailed announcements flight deck well food wine good indeed premium economy product ba also good comfortable seats foot leg rests decent recline fr superior airline atlantic routes,0.5262820512820514,Positive
